id,year,cusip,ardssic,scisect,logk,sumpat,logr,pat
108,71,375766,4,1,5.3355999,201,2.91289,36
108,72,375766,4,1,5.3355999,201,2.8564701,33
108,73,375766,4,1,5.3355999,201,3.17872,24
108,74,375766,4,1,5.3355999,201,3.2207501,23
108,75,375766,4,1,5.3355999,201,3.20328,16
108,76,375766,4,1,5.3355999,201,3.2443199,25
108,77,375766,4,1,5.3355999,201,3.2646101,35
108,78,375766,4,1,5.3355999,201,3.2861099,18
108,79,375766,4,1,5.3355999,201,3.2920101,27
109,70,377118,6,0,1.81564,23,-1.82543,0
109,71,377118,6,0,1.81564,23,-1.3453,2
109,72,377118,6,0,1.81564,23,-1.36649,0
109,73,377118,6,0,1.81564,23,-1.64678,5
109,74,377118,6,0,1.81564,23,-.76765001,2
109,75,377118,6,0,1.81564,23,-1.5787801,6
109,76,377118,6,0,1.81564,23,-.87914997,7
109,77,377118,6,0,1.81564,23,-2.36553,1
109,78,377118,6,0,1.81564,23,-2.4407599,1
109,79,377118,6,0,1.81564,23,-2.0195701,1
110,70,377316,18,0,4.4685402,0,-.47753999,0
110,71,377316,18,0,4.4685402,0,-.40129,0
110,72,377316,18,0,4.4685402,0,-.41552001,0
110,73,377316,18,0,4.4685402,0,-.39471,0
110,74,377316,18,0,4.4685402,0,-.36526,0
110,75,377316,18,0,4.4685402,0,-.42511001,0
110,76,377316,18,0,4.4685402,0,-.37757,0
110,77,377316,18,0,4.4685402,0,-.31384,0
110,78,377316,18,0,4.4685402,0,-.31235,0
110,79,377316,18,0,4.4685402,0,-.37057,0
111,70,383883,3,1,6.6630602,696,3.1323199,116
111,71,383883,3,1,6.6630602,696,3.0662501,126
111,72,383883,3,1,6.6630602,696,3.0707901,82
111,73,383883,3,1,6.6630602,696,3.27209,107
111,74,383883,3,1,6.6630602,696,3.29003,96
111,75,383883,3,1,6.6630602,696,3.0772901,85
111,76,383883,3,1,6.6630602,696,3.0339301,87
111,77,383883,3,1,6.6630602,696,3.0882001,89
111,78,383883,3,1,6.6630602,696,3.24948,84
111,79,383883,3,1,6.6630602,696,3.2803199,66
112,70,384109,12,0,2.2786,41,.17475,5
112,71,384109,12,0,2.2786,41,.40964001,6
112,72,384109,12,0,2.2786,41,.45170999,5
112,73,384109,12,0,2.2786,41,.68037999,5
112,74,384109,12,0,2.2786,41,.61448997,9
112,75,384109,12,0,2.2786,41,.49164999,13
112,76,384109,12,0,2.2786,41,.74365002,4
112,77,384109,12,0,2.2786,41,.66886997,2
112,78,384109,12,0,2.2786,41,.63253999,2
112,79,384109,12,0,2.2786,41,.73812002,1
113,70,400181,16,0,5.06177,124,1.86225,4
113,71,400181,16,0,5.06177,124,1.58057,2
113,72,400181,16,0,5.06177,124,1.49515,8
113,73,400181,16,0,5.06177,124,1.87108,5
113,74,400181,16,0,5.06177,124,2.3834901,16
113,75,400181,16,0,5.06177,124,2.2298,22
113,76,400181,16,0,5.06177,124,2.6673601,18
113,77,400181,16,0,5.06177,124,2.4956999,22
113,78,400181,16,0,5.06177,124,2.0915999,17
113,79,400181,16,0,5.06177,124,2.3698299,16
114,70,401352,4,1,-1.6327699,3,-3.09547,0
114,71,401352,4,1,-1.6327699,3,-3.53055,0
114,72,401352,4,1,-1.6327699,3,-2.97593,0
114,73,401352,4,1,-1.6327699,3,-2.45893,0
114,74,401352,4,1,-1.6327699,3,-2.36428,1
114,75,401352,4,1,-1.6327699,3,-2.56339,0
114,76,401352,4,1,-1.6327699,3,-2.87217,2
114,77,401352,4,1,-1.6327699,3,-2.9417,0
114,78,401352,4,1,-1.6327699,3,-2.9180901,0
114,79,401352,4,1,-1.6327699,3,-3.00597,0
115,70,401460,3,1,1.92752,0,-.052110001,0
115,71,401460,3,1,1.92752,0,-.0083999997,0
115,72,401460,3,1,1.92752,0,.027620001,0
115,73,401460,3,1,1.92752,0,.069870003,0
115,74,401460,3,1,1.92752,0,-.070830002,0
115,75,401460,3,1,1.92752,0,.082850002,0
115,76,401460,3,1,1.92752,0,.12939,0
115,77,401460,3,1,1.92752,0,.23689,0
115,78,401460,3,1,1.92752,0,.20764001,0
115,79,401460,3,1,1.92752,0,.24593,0
116,70,402784,14,1,2.82814,23,.50418001,4
116,71,402784,14,1,2.82814,23,.45045999,9
116,72,402784,14,1,2.82814,23,.31334999,4
116,73,402784,14,1,2.82814,23,.43753001,3
116,74,402784,14,1,2.82814,23,.0085100001,3
116,75,402784,14,1,2.82814,23,-.58622998,4
116,76,402784,14,1,2.82814,23,-.38079,2
116,77,402784,14,1,2.82814,23,-.31009001,2
116,78,402784,14,1,2.82814,23,-.27903,4
116,79,402784,14,1,2.82814,23,.39493001,1
117,70,404245,19,0,2.3153801,33,-.032529999,10
117,71,404245,19,0,2.3153801,33,-.31167999,12
117,72,404245,19,0,2.3153801,33,-.94160998,6
117,73,404245,19,0,2.3153801,33,-1.04286,9
117,74,404245,19,0,2.3153801,33,-.41576999,8
117,75,404245,19,0,2.3153801,33,-.49283001,2
117,76,404245,19,0,2.3153801,33,-.51524001,4
117,77,404245,19,0,2.3153801,33,-1.73255,3
117,78,404245,19,0,2.3153801,33,-1.38693,0
117,79,404245,19,0,2.3153801,33,-1.6468,1
118,70,404504,17,1,1.05344,15,-.032529999,10
118,71,404504,17,1,1.05344,15,-.89661002,1
118,72,404504,17,1,1.05344,15,-.87467003,3
118,73,404504,17,1,1.05344,15,-.82132,2
118,74,404504,17,1,1.05344,15,-.88060999,1
118,75,404504,17,1,1.05344,15,-.79376,0
118,76,404504,17,1,1.05344,15,-.69094998,2
118,77,404504,17,1,1.05344,15,-.14268,1
118,78,404504,17,1,1.05344,15,-.17082,5
118,79,404504,17,1,1.05344,15,-.25194001,1
119,70,408306,18,0,5.7196698,9,.43518999,1
119,71,408306,18,0,5.7196698,9,.45045999,0
119,72,408306,18,0,5.7196698,9,.26236001,2
119,73,408306,18,0,5.7196698,9,.27443999,2
119,74,408306,18,0,5.7196698,9,.10536,3
119,75,408306,18,0,5.7196698,9,.0116,0
119,76,408306,18,0,5.7196698,9,.097240001,0
119,77,408306,18,0,5.7196698,9,.092249997,1
119,78,408306,18,0,5.7196698,9,.18887,0
119,79,408306,18,0,5.7196698,9,.2473,1
120,70,415864,8,0,4.7946501,45,.34869999,13
120,71,415864,8,0,4.7946501,45,.11918,12
120,72,415864,8,0,4.7946501,45,.034400001,10
120,73,415864,8,0,4.7946501,45,-.05209,6
120,74,415864,8,0,4.7946501,45,.13789999,9
120,75,415864,8,0,4.7946501,45,-1.20268,8
120,76,415864,8,0,4.7946501,45,-.58003002,1
120,77,415864,8,0,4.7946501,45,-.2476,4
120,78,415864,8,0,4.7946501,45,-.10586,5
120,79,415864,8,0,4.7946501,45,.52526999,2
121,70,418056,19,0,2.09708,16,-.0066399998,2
121,71,418056,19,0,2.09708,16,.22732,2
121,72,418056,19,0,2.09708,16,.33146,3
121,73,418056,19,0,2.09708,16,.28650999,2
121,74,418056,19,0,2.09708,16,.3285,3
121,75,418056,19,0,2.09708,16,.20032001,0
121,76,418056,19,0,2.09708,16,.29773,2
121,77,418056,19,0,2.09708,16,.45298001,0
121,78,418056,19,0,2.09708,16,.50445002,2
121,79,418056,19,0,2.09708,16,.4668,4
122,70,421596,11,1,2.8020999,37,1.19733,10
122,71,421596,11,1,2.8020999,37,.73813999,4
122,72,421596,11,1,2.8020999,37,.53062999,4
122,73,421596,11,1,2.8020999,37,.34009001,8
122,74,421596,11,1,2.8020999,37,.87866998,10
122,75,421596,11,1,2.8020999,37,.20667,1
122,76,421596,11,1,2.8020999,37,.45071,3
122,77,421596,11,1,2.8020999,37,.54412001,3
122,78,421596,11,1,2.8020999,37,.60202003,5
122,79,421596,11,1,2.8020999,37,.96735001,3
123,70,423002,12,0,.80641001,4,-2.07284,0
123,71,423002,12,0,.80641001,4,-2.0669701,0
123,72,423002,12,0,.80641001,4,-1.88387,1
123,73,423002,12,0,.80641001,4,-1.84583,0
123,74,423002,12,0,.80641001,4,-1.8444,1
123,75,423002,12,0,.80641001,4,-2.4856901,1
123,76,423002,12,0,.80641001,4,-3.3039501,1
123,77,423002,12,0,.80641001,4,-2.6803401,0
123,78,423002,12,0,.80641001,4,-2.1677799,0
123,79,423002,12,0,.80641001,4,-1.3396699,0
124,70,423074,,0,5.8036499,28,1.5961,4
124,71,423074,,0,5.8036499,28,1.63423,7
124,72,423074,,0,5.8036499,28,1.78002,5
124,73,423074,,0,5.8036499,28,1.94806,9
124,74,423074,,0,5.8036499,28,1.94871,2
124,75,423074,,0,5.8036499,28,2.0072501,4
124,76,423074,,0,5.8036499,28,1.93196,3
124,77,423074,,0,5.8036499,28,1.98893,2
124,78,423074,,0,5.8036499,28,2.03334,2
124,79,423074,,0,5.8036499,28,2.0805299,1
125,70,427056,3,1,6.29914,413,3.17081,103
125,71,427056,3,1,6.29914,413,3.1083901,70
125,72,427056,3,1,6.29914,413,3.1256199,77
125,73,427056,3,1,6.29914,413,3.13835,70
125,74,427056,3,1,6.29914,413,3.24489,47
125,75,427056,3,1,6.29914,413,3.1512699,70
125,76,427056,3,1,6.29914,413,3.2581799,43
125,77,427056,3,1,6.29914,413,3.2428801,46
125,78,427056,3,1,6.29914,413,3.23792,30
125,79,427056,3,1,6.29914,413,3.3025999,30
126,70,427866,1,0,4.9295602,21,.098719999,1
126,71,427866,1,0,4.9295602,21,.19428,5
126,72,427866,1,0,4.9295602,21,.35205999,1
126,73,427866,1,0,4.9295602,21,.55908,3
126,74,427866,1,0,4.9295602,21,.30421001,2
126,75,427866,1,0,4.9295602,21,.44637999,3
126,76,427866,1,0,4.9295602,21,.44461,5
126,77,427866,1,0,4.9295602,21,.6103,2
126,78,427866,1,0,4.9295602,21,.57161999,3
126,79,427866,1,0,4.9295602,21,.73111999,2
127,70,428146,10,0,2.11588,128,.34401,5
127,71,428146,10,0,2.11588,128,.30967,17
127,72,428146,10,0,2.11588,128,.54754001,12
127,73,428146,10,0,2.11588,128,.83528,19
127,74,428146,10,0,2.11588,128,1.15564,13
127,75,428146,10,0,2.11588,128,1.06189,16
127,76,428146,10,0,2.11588,128,1.07557,21
127,77,428146,10,0,2.11588,128,1.01552,21
127,78,428146,10,0,2.11588,128,.88385999,14
127,79,428146,10,0,2.11588,128,.51559001,12
128,70,428236,11,1,4.74547,455,3.7153499,48
128,71,428236,11,1,4.74547,455,3.71942,47
128,72,428236,11,1,4.74547,455,3.78789,57
128,73,428236,11,1,4.74547,455,3.99492,45
128,74,428236,11,1,4.74547,455,4.1012301,56
128,75,428236,11,1,4.74547,455,4.24474,73
128,76,428236,11,1,4.74547,455,4.3699498,56
128,77,428236,11,1,4.74547,455,4.4537601,71
128,78,428236,11,1,4.74547,455,4.5839701,53
128,79,428236,11,1,4.74547,455,4.7769599,44
129,70,429812,14,1,2.6895399,28,.087650001,6
129,71,429812,14,1,2.6895399,28,-.43303999,1
129,72,429812,14,1,2.6895399,28,-.046039999,7
129,73,429812,14,1,2.6895399,28,-.19214,7
129,74,429812,14,1,2.6895399,28,-.030370001,2
129,75,429812,14,1,2.6895399,28,.02839,0
129,76,429812,14,1,2.6895399,28,-.052030001,4
129,77,429812,14,1,2.6895399,28,-.018680001,3
129,78,429812,14,1,2.6895399,28,.12363,3
129,79,429812,14,1,2.6895399,28,.054919999,2
130,70,431573,21,0,3.1231599,18,.087650001,6
130,71,431573,21,0,3.1231599,18,-.078299999,2
130,72,431573,21,0,3.1231599,18,-.28104001,4
130,73,431573,21,0,3.1231599,18,-.1039,1
130,74,431573,21,0,3.1231599,18,-.034790002,7
130,75,431573,21,0,3.1231599,18,-.1473,2
130,76,431573,21,0,3.1231599,18,-.02605,3
130,77,431573,21,0,3.1231599,18,-.066600002,0
130,78,431573,21,0,3.1231599,18,-.12944999,1
130,79,431573,21,0,3.1231599,18,-.11851,0
131,70,438506,11,1,7.1410799,1517,5.0331898,216
131,71,438506,11,1,7.1410799,1517,4.9649801,228
131,72,438506,11,1,7.1410799,1517,4.99721,206
131,73,438506,11,1,7.1410799,1517,5.0121298,220
131,74,438506,11,1,7.1410799,1517,4.9797201,183
131,75,438506,11,1,7.1410799,1517,4.8501902,200
131,76,438506,11,1,7.1410799,1517,4.5244999,188
131,77,438506,11,1,7.1410799,1517,4.6483002,191
131,78,438506,11,1,7.1410799,1517,4.7791901,149
131,79,438506,11,1,7.1410799,1517,4.9167199,180
132,70,445582,17,1,2.42665,15,.49548,2
132,71,445582,17,1,2.42665,15,.51811999,2
132,72,445582,17,1,2.42665,15,.63393003,0
132,73,445582,17,1,2.42665,15,.76257998,4
132,74,445582,17,1,2.42665,15,.91251999,3
132,75,445582,17,1,2.42665,15,.78206998,1
132,76,445582,17,1,2.42665,15,.82091999,2
132,77,445582,17,1,2.42665,15,.95987999,2
132,78,445582,17,1,2.42665,15,1.0758899,2
132,79,445582,17,1,2.42665,15,1.1365,1
133,70,448510,2,0,3.3586299,19,1.12512,4
133,71,448510,2,0,3.3586299,19,1.10209,4
133,72,448510,2,0,3.3586299,19,.74479002,0
133,73,448510,2,0,3.3586299,19,.98071003,3
133,74,448510,2,0,3.3586299,19,.96205997,1
133,75,448510,2,0,3.3586299,19,.95100999,2
133,76,448510,2,0,3.3586299,19,1.02757,3
133,77,448510,2,0,3.3586299,19,1.05567,3
133,78,448510,2,0,3.3586299,19,1.01535,4
133,79,448510,2,0,3.3586299,19,.90552002,3
134,70,449680,,0,.40711999,12,-1.28758,1
134,71,449680,,0,.40711999,12,-1.15898,0
134,72,449680,,0,.40711999,12,-1.52326,0
134,73,449680,,0,.40711999,12,-1.42071,0
134,74,449680,,0,.40711999,12,-1.4157799,1
134,75,449680,,0,.40711999,12,-1.44478,1
134,76,449680,,0,.40711999,12,-.82573003,4
134,77,449680,,0,.40711999,12,-.52508998,5
134,78,449680,,0,.40711999,12,-.49430001,0
134,79,449680,,0,.40711999,12,-.44676,1
135,70,451542,7,0,5.6226101,0,.49748999,0
135,71,451542,7,0,5.6226101,0,.19428,0
135,72,451542,7,0,5.6226101,0,.095310003,0
135,73,451542,7,0,5.6226101,0,.033270001,0
135,74,451542,7,0,5.6226101,0,.0042599998,0
135,75,451542,7,0,5.6226101,0,-.11973,0
135,76,451542,7,0,5.6226101,0,-.25848001,0
135,77,451542,7,0,5.6226101,0,.12242,0
135,78,451542,7,0,5.6226101,0,.25751001,0
135,79,451542,7,0,5.6226101,0,.00057999999,0
136,70,452308,9,0,3.7776699,502,1.19733,48
136,71,452308,9,0,3.7776699,502,1.03825,43
136,72,452308,9,0,3.7776699,502,1.3832901,48
136,73,452308,9,0,3.7776699,502,1.68542,69
136,74,452308,9,0,3.7776699,502,1.5029401,101
136,75,452308,9,0,3.7776699,502,1.31765,69
136,76,452308,9,0,3.7776699,502,1.0525,56
136,77,452308,9,0,3.7776699,502,1.14591,53
136,78,452308,9,0,3.7776699,502,1.11979,47
136,79,452308,9,0,3.7776699,502,1.15555,59
137,70,456740,11,1,1.4579999,4,.038970001,3
137,71,456740,11,1,1.4579999,4,-.12817,1
137,72,456740,11,1,1.4579999,4,-.18272001,1
137,73,456740,11,1,1.4579999,4,-.020889999,1
137,74,456740,11,1,1.4579999,4,-.17619,1
137,75,456740,11,1,1.4579999,4,.055989999,1
137,76,456740,11,1,1.4579999,4,.28731,0
137,77,456740,11,1,1.4579999,4,.38865,0
137,78,456740,11,1,1.4579999,4,.3222,0
137,79,456740,11,1,1.4579999,4,.32539001,0
138,70,456866,12,0,5.5626101,323,3.3568101,48
138,71,456866,12,0,5.5626101,323,3.4461901,41
138,72,456866,12,0,5.5626101,323,3.4746001,56
138,73,456866,12,0,5.5626101,323,3.6131699,51
138,74,456866,12,0,5.5626101,323,3.65855,44
138,75,456866,12,0,5.5626101,323,3.6512101,40
138,76,456866,12,0,5.5626101,323,3.71891,45
138,77,456866,12,0,5.5626101,323,3.6929801,39
138,78,456866,12,0,5.5626101,323,3.75914,19
138,79,456866,12,0,5.5626101,323,3.8433599,29
139,70,457776,17,1,1.71772,3,-.04978,0
139,71,457776,17,1,1.71772,3,-.13533001,0
139,72,457776,17,1,1.71772,3,-.034589998,0
139,73,457776,17,1,1.71772,3,-.047150001,0
139,74,457776,17,1,1.71772,3,.066140004,1
139,75,457776,17,1,1.71772,3,-.038880002,0
139,76,457776,17,1,1.71772,3,.016030001,0
139,77,457776,17,1,1.71772,3,.45429,1
139,78,457776,17,1,1.71772,3,.56585997,1
139,79,457776,17,1,1.71772,3,.63349003,0
140,70,459101,18,0,3.1693799,17,-.57659,0
140,71,459101,18,0,3.1693799,17,-.52770001,5
140,72,459101,18,0,3.1693799,17,-.40946999,4
140,73,459101,18,0,3.1693799,17,-1.29304,7
140,74,459101,18,0,3.1693799,17,-.035670001,2
140,75,459101,18,0,3.1693799,17,-.46147999,1
140,76,459101,18,0,3.1693799,17,.01241,2
140,77,459101,18,0,3.1693799,17,.26199001,0
140,78,459101,18,0,3.1693799,17,.18887,1
140,79,459101,18,0,3.1693799,17,-.071160004,0
141,70,459200,11,1,8.7444897,3806,6.3133202,529
141,71,459200,11,1,8.7444897,3806,6.33743,513
141,72,459200,11,1,8.7444897,3806,6.5160098,533
141,73,459200,11,1,8.7444897,3806,6.5309401,469
141,74,459200,11,1,8.7444897,3806,6.6339798,439
141,75,459200,11,1,8.7444897,3806,6.60148,508
141,76,459200,11,1,8.7444897,3806,6.6114602,467
141,77,459200,11,1,8.7444897,3806,6.6627798,456
141,78,459200,11,1,8.7444897,3806,6.68191,419
141,79,459200,11,1,8.7444897,3806,6.6740799,515
142,70,459506,4,1,4.0404601,448,2.2267101,24
142,71,459506,4,1,4.0404601,448,2.20912,27
142,72,459506,4,1,4.0404601,448,2.2483399,24
142,73,459506,4,1,4.0404601,448,2.30811,21
142,74,459506,4,1,4.0404601,448,2.3929901,50
142,75,459506,4,1,4.0404601,448,2.39464,56
142,76,459506,4,1,4.0404601,448,2.47103,51
142,77,459506,4,1,4.0404601,448,2.5991499,84
142,78,459506,4,1,4.0404601,448,2.71632,64
142,79,459506,4,1,4.0404601,448,2.7579701,98
143,70,460043,1,0,4.17559,5,.098719999,1
143,71,460043,1,0,4.17559,5,.28086001,0
143,72,460043,1,0,4.17559,5,.25773999,1
143,73,460043,1,0,4.17559,5,.18872,0
143,74,460043,1,0,4.17559,5,.24845999,1
143,75,460043,1,0,4.17559,5,.17451,0
143,76,460043,1,0,4.17559,5,.16178,0
143,77,460043,1,0,4.17559,5,.092249997,0
143,78,460043,1,0,4.17559,5,.11062,2
143,79,460043,1,0,4.17559,5,.18832,1
144,70,460470,19,0,8.1970301,2040,4.7992001,322
144,71,460470,19,0,8.1970301,2040,4.83249,228
144,72,460470,19,0,8.1970301,2040,4.9767299,289
144,73,460470,19,0,8.1970301,2040,5.1744099,272
144,74,460470,19,0,8.1970301,2040,5.1160002,309
144,75,460470,19,0,8.1970301,2040,5.13831,258
144,76,460470,19,0,8.1970301,2040,5.1984701,243
144,77,460470,19,0,8.1970301,2040,5.25704,237
144,78,460470,19,0,8.1970301,2040,5.4618001,214
144,79,460470,19,0,8.1970301,2040,5.5363698,218
145,70,460578,7,0,4.7032299,40,.098719999,7
145,71,460578,7,0,4.7032299,40,.28794,4
145,72,460578,7,0,4.7032299,40,.16126999,6
145,73,460578,7,0,4.7032299,40,.18482,9
145,74,460578,7,0,4.7032299,40,.35881001,11
145,75,460578,7,0,4.7032299,40,.18167,3
145,76,460578,7,0,4.7032299,40,-.03514,2
145,77,460578,7,0,4.7032299,40,-.18466,2
145,78,460578,7,0,4.7032299,40,.0057000001,4
145,79,460578,7,0,4.7032299,40,.047740001,3
146,70,462218,12,0,1.0312099,27,-.49549001,8
146,71,462218,12,0,1.0312099,27,-.86879998,3
146,72,462218,12,0,1.0312099,27,-.86988002,4
146,73,462218,12,0,1.0312099,27,-.46700001,2
146,74,462218,12,0,1.0312099,27,-.49248001,1
146,75,462218,12,0,1.0312099,27,-.57925999,1
146,76,462218,12,0,1.0312099,27,-.59456998,1
146,77,462218,12,0,1.0312099,27,-.44176,5
146,78,462218,12,0,1.0312099,27,-.23224001,5
146,79,462218,12,0,1.0312099,27,.15398,8
147,70,465632,12,1,3.36009,177,1.48501,40
147,71,465632,12,1,3.36009,177,2.0599,28
147,72,465632,12,1,3.36009,177,2.1860499,47
147,73,465632,12,1,3.36009,177,2.16798,33
147,74,465632,12,1,3.36009,177,2.12201,28
147,75,465632,12,1,3.36009,177,1.93653,23
147,76,465632,12,1,3.36009,177,1.7552201,18
147,77,465632,12,1,3.36009,177,1.61272,13
147,78,465632,12,1,3.36009,177,1.5443,8
147,79,465632,12,1,3.36009,177,1.64781,7
148,70,478160,4,1,5.8236599,742,3.81477,79
148,71,478160,4,1,5.8236599,742,3.89011,66
148,72,478160,4,1,5.8236599,742,4.03192,74
148,73,478160,4,1,5.8236599,742,4.1993499,78
148,74,478160,4,1,5.8236599,742,4.26862,99
148,75,478160,4,1,5.8236599,742,4.3327699,125
148,76,478160,4,1,5.8236599,742,4.41506,105
148,77,478160,4,1,5.8236599,742,4.5036201,92
148,78,478160,4,1,5.8236599,742,4.6445398,84
148,79,478160,4,1,5.8236599,742,4.7199101,85
149,70,478358,14,1,1.1961,9,.21739,1
149,71,478358,14,1,1.1961,9,.17778,1
149,72,478358,14,1,1.1961,9,.29192001,1
149,73,478358,14,1,1.1961,9,.42653999,1
149,74,478358,14,1,1.1961,9,.67110997,2
149,75,478358,14,1,1.1961,9,.81498998,1
149,76,478358,14,1,1.1961,9,1.0489,3
149,77,478358,14,1,1.1961,9,.78789997,1
149,78,478358,14,1,1.1961,9,.41955999,0
149,79,478358,14,1,1.1961,9,.41396999,0
150,70,478366,,1,3.43891,199,1.25245,45
150,71,478366,,1,3.43891,199,1.46085,23
150,72,478366,,1,3.43891,199,1.68788,45
150,73,478366,,1,3.43891,199,1.63596,28
150,74,478366,,1,3.43891,199,1.51447,21
150,75,478366,,1,3.43891,199,1.46646,29
150,76,478366,,1,3.43891,199,1.48703,18
150,77,478366,,1,3.43891,199,1.63915,22
150,78,478366,,1,3.43891,199,1.5166399,17
150,79,478366,,1,3.43891,199,2.01109,19
151,70,483044,7,0,5.0320401,6,-.50825,0
151,71,483044,7,0,5.0320401,6,-.72071999,0
151,72,483044,7,0,5.0320401,6,-.58699,2
151,73,483044,7,0,5.0320401,6,-.53523999,1
151,74,483044,7,0,5.0320401,6,-.79755998,0
151,75,483044,7,0,5.0320401,6,-.99519998,2
151,76,483044,7,0,5.0320401,6,-1.44453,0
151,77,483044,7,0,5.0320401,6,-2.06515,1
151,78,483044,7,0,5.0320401,6,-2.7757699,0
151,79,483044,7,0,5.0320401,6,-3.3545699,0
152,70,483476,17,1,1.74944,1,-.39230999,1
152,71,483476,17,1,1.74944,1,-.49423,0
152,72,483476,17,1,1.74944,1,-.94932997,0
152,73,483476,17,1,1.74944,1,-1.27943,0
152,74,483476,17,1,1.74944,1,-1.43247,0
152,75,483476,17,1,1.74944,1,-1.45673,0
152,76,483476,17,1,1.74944,1,-1.72952,1
152,77,483476,17,1,1.74944,1,-2.4026999,0
152,78,483476,17,1,1.74944,1,-2.6973,0
152,79,483476,17,1,1.74944,1,-3.57742,0
153,70,487836,1,0,5.4838099,7,1.65896,0
153,71,487836,1,0,5.4838099,7,1.55373,4
153,72,487836,1,0,5.4838099,7,1.55054,0
153,73,487836,1,0,5.4838099,7,1.41478,4
153,74,487836,1,0,5.4838099,7,1.41763,0
153,75,487836,1,0,5.4838099,7,1.40403,1
153,76,487836,1,0,5.4838099,7,1.70241,0
153,77,487836,1,0,5.4838099,7,1.66347,2
153,78,487836,1,0,5.4838099,7,1.73307,0
153,79,487836,1,0,5.4838099,7,1.89245,0
154,70,490620,9,0,1.9065599,19,-.82258999,3
154,71,490620,9,0,1.9065599,19,-.88894999,3
154,72,490620,9,0,1.9065599,19,-.95191997,1
154,73,490620,9,0,1.9065599,19,-.98838001,4
154,74,490620,9,0,1.9065599,19,-.58779001,3
154,75,490620,9,0,1.9065599,19,-.76157999,4
154,76,490620,9,0,1.9065599,19,-.68072999,0
154,77,490620,9,0,1.9065599,19,-.4041,0
154,78,490620,9,0,1.9065599,19,-.46810001,4
154,79,490620,9,0,1.9065599,19,-.38901001,3
155,70,492710,17,1,2.96275,32,.71498001,6
155,71,492710,17,1,2.96275,32,.51062,5
155,72,492710,17,1,2.96275,32,.44789001,8
155,73,492710,17,1,2.96275,32,.52574998,5
155,74,492710,17,1,2.96275,32,.64139998,2
155,75,492710,17,1,2.96275,32,.54540002,2
155,76,492710,17,1,2.96275,32,.67721999,4
155,77,492710,17,1,2.96275,32,.55283999,5
155,78,492710,17,1,2.96275,32,.66803998,2
155,79,492710,17,1,2.96275,32,.67255998,4
156,70,493422,8,0,4.8509598,31,-1.7984,9
156,71,493422,8,0,4.8509598,31,-1.81933,6
156,72,493422,8,0,4.8509598,31,-1.63476,4
156,73,493422,8,0,4.8509598,31,-.75919002,5
156,74,493422,8,0,4.8509598,31,-.59395999,2
156,75,493422,8,0,4.8509598,31,-1.1770999,1
156,76,493422,8,0,4.8509598,31,-.96022999,6
156,77,493422,8,0,4.8509598,31,-.99208999,3
156,78,493422,8,0,4.8509598,31,-1.36429,7
156,79,493422,8,0,4.8509598,31,-1.43276,3
157,70,494368,18,0,6.5795698,154,2.7014101,81
157,71,494368,18,0,6.5795698,154,2.6365099,57
157,72,494368,18,0,6.5795698,154,2.5327401,37
157,73,494368,18,0,6.5795698,154,2.4786999,30
157,74,494368,18,0,6.5795698,154,2.71141,22
157,75,494368,18,0,6.5795698,154,2.7258401,20
157,76,494368,18,0,6.5795698,154,2.7715299,12
157,77,494368,18,0,6.5795698,154,2.76208,12
157,78,494368,18,0,6.5795698,154,2.85023,5
157,79,494368,18,0,6.5795698,154,2.77302,16
158,70,495620,14,1,1.20395,21,.35877001,3
158,71,495620,14,1,1.20395,21,.40964001,3
158,72,495620,14,1,1.20395,21,.69613999,2
158,73,495620,14,1,1.20395,21,.97753,10
158,74,495620,14,1,1.20395,21,1.09576,2
158,75,495620,14,1,1.20395,21,1.267,1
158,76,495620,14,1,1.20395,21,1.0870301,3
158,77,495620,14,1,1.20395,21,1.1397901,2
158,78,495620,14,1,1.20395,21,1.24501,1
158,79,495620,14,1,1.20395,21,1.42902,0
159,70,498494,6,0,.25297001,3,-1.51072,1
159,71,498494,6,0,.25297001,3,-2.4319401,0
159,72,498494,6,0,.25297001,3,-3.3524101,0
159,73,498494,6,0,.25297001,3,-3.67395,1
159,74,498494,6,0,.25297001,3,-3.15274,0
159,75,498494,6,0,.25297001,3,-3.5476,0
159,76,498494,6,0,.25297001,3,-3.84868,1
159,77,498494,6,0,.25297001,3,-3.4788401,1
159,78,498494,6,0,.25297001,3,-3.1122401,0
159,79,498494,6,0,.25297001,3,-3.0922101,0
160,70,500440,13,1,2.3752201,69,.72036999,12
160,71,500440,13,1,2.3752201,69,.63,11
160,72,500440,13,1,2.3752201,69,.46812999,8
160,73,500440,13,1,2.3752201,69,.59445,8
160,74,500440,13,1,2.3752201,69,.59252,15
160,75,500440,13,1,2.3752201,69,.40000001,13
160,76,500440,13,1,2.3752201,69,.54619002,6
160,77,500440,13,1,2.3752201,69,.72153002,4
160,78,500440,13,1,2.3752201,69,.82683998,9
160,79,500440,13,1,2.3752201,69,1.1755199,6
161,70,500602,3,1,5.56498,267,2.11362,33
161,71,500602,3,1,5.56498,267,2.03724,54
161,72,500602,3,1,5.56498,267,2.0536101,42
161,73,500602,3,1,5.56498,267,2.04721,43
161,74,500602,3,1,5.56498,267,1.7479399,38
161,75,500602,3,1,5.56498,267,1.89891,42
161,76,500602,3,1,5.56498,267,2.0520699,20
161,77,500602,3,1,5.56498,267,2.0632,30
