id,choice2011,wage2011,educ2011,expwc2011,expbc2011,expser2011,manuf2011,black2011,enroll2011,employ2011,exper2011,status2011,choice2012,wage2012,educ2012,expwc2012,expbc2012,expser2012,manuf2012,black2012,enroll2012,employ2012,exper2012,status2012,choice2013,wage2013,educ2013,expwc2013,expbc2013,expser2013,manuf2013,black2013,enroll2013,employ2013,exper2013,status2013,choice2014,wage2014,educ2014,expwc2014,expbc2014,expser2014,manuf2014,black2014,enroll2014,employ2014,exper2014,status2014,choice2015,wage2015,educ2015,expwc2015,expbc2015,expser2015,manuf2015,black2015,enroll2015,employ2015,exper2015,status2015,choice2016,wage2016,educ2016,expwc2016,expbc2016,expser2016,manuf2016,black2016,enroll2016,employ2016,exper2016,status2016,choice2017,wage2017,educ2017,expwc2017,expbc2017,expser2017,manuf2017,black2017,enroll2017,employ2017,exper2017,status2017
481,4,9438.3398,7,0,2,0,0,1,0,1,2,3,4,7409.7998,7,0,3,0,0,1,0,1,3,3,2,,7,0,4,0,0,1,0,0,4,2,5,8610.2803,7,0,4,0,0,1,0,1,4,3,4,10199.91,7,0,4,1,0,1,0,1,5,3,4,8843.3096,7,0,5,1,0,1,0,1,6,3,4,7483.23,7,0,6,1,0,1,0,1,7,3
483,2,,8,0,0,0,0,1,0,0,0,2,2,,8,0,0,0,0,1,0,0,0,2,2,,8,0,0,0,0,1,0,0,0,2,2,,8,0,0,0,0,1,0,0,0,2,5,8676.9697,8,0,0,0,0,1,0,1,0,3,4,14553.56,8,0,0,1,0,1,0,1,1,3,4,11477.49,8,0,1,1,0,1,0,1,2,3
484,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,6518.48,12,0,0,0,1,1,0,1,0,3,4,7810.5298,12,0,1,0,0,1,0,1,1,3,2,,12,0,2,0,0,1,0,0,2,2,4,7175.8198,12,0,2,0,0,1,0,1,2,3
485,2,,12,0,0,0,0,1,0,0,0,2,4,13763.74,12,0,0,0,1,1,0,1,0,3,4,14598.33,12,0,1,0,1,1,0,1,1,3,4,12968.95,12,0,2,0,1,1,0,1,2,3,4,13140,12,0,3,0,1,1,0,1,3,3,4,14836.55,12,0,4,0,0,1,0,1,4,3,4,14312.65,12,0,5,0,1,1,0,1,5,3
486,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,4,11338.37,12,0,0,0,1,1,0,1,0,3,2,,12,0,1,0,0,1,0,0,1,2,2,,12,0,1,0,0,1,0,0,1,2,4,11749.98,12,0,1,0,0,1,0,1,1,3,4,8689.6602,12,0,2,0,0,1,0,1,2,3
487,1,,11,0,0,0,0,1,1,0,0,1,4,12755.76,12,0,0,0,1,1,0,1,0,3,4,18756.24,12,0,1,0,1,1,0,1,1,3,4,20043.83,12,0,2,0,1,1,0,1,2,3,4,21357.58,12,0,3,0,1,1,0,1,3,3,4,21547.359,12,0,4,0,1,1,0,1,4,3,4,20786.49,12,0,5,0,1,1,0,1,5,3
489,4,,12,0,0,0,1,1,0,1,0,3,4,14440.19,12,0,1,0,1,1,0,1,1,3,4,13453.84,12,0,2,0,1,1,0,1,2,3,4,12787.7,12,0,3,0,1,1,0,1,3,3,4,12500.8,12,0,4,0,1,1,0,1,4,3,2,,12,0,5,0,0,1,0,0,5,2,4,15373.42,12,0,5,0,1,1,0,1,5,3
491,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,2,,16,0,0,0,0,1,0,0,0,2,3,,16,0,0,0,0,1,0,1,0,3
502,4,,10,0,2,0,1,1,0,1,2,3,4,,10,0,3,0,1,1,0,1,3,3,4,10417.58,10,0,4,0,0,1,0,1,4,3,2,,10,0,5,0,0,1,0,0,5,2,2,,10,0,5,0,0,1,0,0,5,2,4,13579.96,10,0,5,0,0,1,0,1,5,3,2,,10,0,6,0,0,1,0,0,6,2
504,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,3,33826.68,16,0,0,0,0,1,0,1,0,3,3,37750.98,16,1,0,0,0,1,0,1,1,3,3,35926.02,16,2,0,0,0,1,0,1,2,3,3,35542.121,16,3,0,0,0,1,0,1,3,3,3,35606.121,16,4,0,0,0,1,0,1,4,3
511,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2
512,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,9025.0498,12,0,0,0,1,1,0,1,0,3,2,,12,0,1,0,0,1,0,0,1,2,4,8798.1504,12,0,1,0,0,1,0,1,1,3,4,8968.9199,12,0,2,0,0,1,0,1,2,3,5,7879.8799,12,0,3,0,0,1,0,1,3,3
515,2,,11,0,2,0,0,1,0,0,2,2,2,,11,0,2,0,0,1,0,0,2,2,3,12303.96,11,0,2,0,1,1,0,1,2,3,4,,11,1,2,0,0,1,0,1,3,3,2,,11,1,3,0,0,1,0,0,4,2,3,10748.9,11,1,3,0,0,1,0,1,4,3,2,,11,2,3,0,0,1,0,0,5,2
519,4,9685.4902,11,0,0,0,,1,0,1,0,3,4,10593.09,11,0,1,0,1,1,0,1,1,3,4,,11,0,2,0,1,1,0,1,2,3,2,,11,0,3,0,0,1,0,0,3,2,2,,11,0,3,0,0,1,0,0,3,2,2,,11,0,3,0,0,1,0,0,3,2,2,,11,0,3,0,0,1,0,0,3,2
520,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2
521,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,2,,15,0,0,0,0,1,0,0,0,2,3,18225.25,15,0,0,0,0,1,0,1,0,3,3,15182.94,15,1,0,0,0,1,0,1,1,3,5,14695.05,15,2,0,0,0,1,0,1,2,3,3,15287.62,15,2,0,1,0,1,0,1,3,3
522,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,3,,15,0,0,0,1,1,0,1,0,3,3,10434.14,15,1,0,0,1,1,0,1,1,3,3,11606,15,2,0,0,1,1,0,1,2,3,,,15,3,0,0,,1,0,0,3,,3,13162.17,15,3,0,0,0,1,0,1,3,3
524,1,,11,0,0,0,0,1,1,0,0,1,5,11097.79,12,0,0,0,0,1,0,1,0,3,5,10780.76,12,0,0,1,0,1,0,1,1,3,5,10593.22,12,0,0,2,0,1,0,1,2,3,5,10437.05,12,0,0,3,0,1,0,1,3,3,5,,12,0,0,4,0,1,0,1,4,3,5,14630.42,12,0,0,5,0,1,0,1,5,3
533,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,3,37799.922,16,0,0,0,0,1,0,1,0,3,3,19936.529,16,1,0,0,0,1,0,1,1,3
534,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,5,9287.0898,12,0,0,0,0,1,0,1,0,3,5,10345.66,12,0,0,1,0,1,0,1,1,3,5,11480.75,12,0,0,2,0,1,0,1,2,3,4,10355.35,12,0,0,3,0,1,0,1,3,3,4,8774.7803,12,0,1,3,0,1,0,1,4,3
539,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,1,,15,0,0,0,0,1,1,0,0,1,2,,16,0,0,0,0,1,0,0,0,2,3,27828.27,16,0,0,0,1,1,0,1,0,3,3,28648.42,16,1,0,0,1,1,0,1,1,3,3,29249.279,16,2,0,0,1,1,0,1,2,3
543,2,,10,0,0,1,0,1,0,0,1,2,4,9794.1299,10,0,0,1,0,1,0,1,1,3,2,,10,0,1,1,0,1,0,0,2,2,2,,10,0,1,1,0,1,0,0,2,2,2,,10,0,1,1,0,1,0,0,2,2,2,,10,0,1,1,0,1,0,0,2,2,5,6947.71,10,0,1,1,0,1,0,1,2,3
551,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2,2,,9,0,0,0,0,1,0,0,0,2
553,3,7015.7998,12,0,0,0,0,1,0,1,0,3,3,6694.8398,12,1,0,0,0,1,0,1,1,3,3,6447.8799,12,2,0,0,0,1,0,1,2,3,2,,12,3,0,0,0,1,0,0,3,2,2,,12,3,0,0,0,1,0,0,3,2,1,,12,3,0,0,0,1,1,0,3,1,2,,13,3,0,0,0,1,0,0,3,2
557,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,3,11175.1,16,0,0,0,0,1,0,1,0,3,3,14345.97,16,1,0,0,0,1,0,1,1,3,3,13789.8,16,2,0,0,0,1,0,1,2,3
560,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,5,17553.711,12,0,0,0,0,1,0,1,0,3,5,19713.699,12,0,0,1,0,1,0,1,1,3,5,17074.07,12,0,0,2,0,1,0,1,2,3,5,16574.891,12,0,0,3,0,1,0,1,3,3,5,15989.61,12,0,0,4,0,1,0,1,4,3
567,1,,12,0,2,0,0,1,1,0,2,1,3,18426.221,13,0,2,0,1,1,0,1,2,3,3,23671.85,13,1,2,0,1,1,0,1,3,3,4,22752.66,13,2,2,0,1,1,0,1,4,3,3,27521.801,13,2,3,0,1,1,0,1,5,3,1,,13,3,3,0,0,1,1,0,6,1,3,38421.852,14,3,3,0,1,1,0,1,6,3
568,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,3,,16,0,0,0,0,1,0,1,0,3,3,17734.16,16,1,0,0,1,1,0,1,1,3
573,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,1,,16,0,0,0,0,1,1,0,0,1,1,,17,0,0,0,0,1,1,0,0,1
578,3,22630.01,11,1,0,0,0,1,0,1,1,3,3,21703.74,11,2,0,0,0,1,0,1,2,3,3,17250.061,11,3,0,0,0,1,0,1,3,3,3,19413.58,11,4,0,0,0,1,0,1,4,3,4,27414.9,11,5,0,0,0,1,0,1,5,3,4,40614.602,11,5,1,0,0,1,0,1,6,3,4,20718.24,11,5,2,0,0,1,0,1,7,3
580,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2,2,,9,0,1,0,0,1,0,0,1,2
581,1,,10,0,0,0,0,1,1,0,0,1,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2
584,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,3,14779.53,12,0,0,0,0,1,0,1,0,3,3,24865.49,12,1,0,0,0,1,0,1,1,3,1,,12,2,0,0,0,1,1,0,2,1,2,,13,2,0,0,0,1,0,0,2,2
587,4,16161.8,12,0,1,0,0,1,0,1,1,3,4,16907.609,12,0,2,0,0,1,0,1,2,3,4,15261.24,12,0,3,0,0,1,0,1,3,3,4,16772.631,12,0,4,0,0,1,0,1,4,3,4,14153.26,12,0,5,0,0,1,0,1,5,3,3,15058.52,12,0,6,0,0,1,0,1,6,3,3,16808.58,12,1,6,0,0,1,0,1,7,3
588,4,15195.25,12,0,1,0,0,1,0,1,1,3,2,,12,0,2,0,0,1,0,0,2,2,5,21608.35,12,0,2,0,0,1,0,1,2,3,5,23177.689,12,0,2,1,0,1,0,1,3,3,4,22310.23,12,0,2,2,1,1,0,1,4,3,4,22335.67,12,0,3,2,1,1,0,1,5,3,4,19628.449,12,0,4,2,1,1,0,1,6,3
591,1,,11,0,0,0,0,1,1,0,0,1,4,9869.7197,12,0,0,0,0,1,0,1,0,3,2,,12,0,1,0,0,1,0,0,1,2,2,,12,0,1,0,0,1,0,0,1,2,5,9124.9902,12,0,1,0,0,1,0,1,1,3,5,10430.05,12,0,1,1,0,1,0,1,2,3,5,7302.5698,12,0,1,2,0,1,0,1,3,3
595,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,5,11907.81,12,0,0,0,1,1,0,1,0,3,4,15250.16,12,0,0,1,1,1,0,1,1,3,4,13891.07,12,0,1,1,1,1,0,1,2,3,4,9702.3701,12,0,2,1,1,1,0,1,3,3,4,15097.5,12,0,3,1,1,1,0,1,4,3
601,4,4850.77,12,0,0,0,0,1,0,1,0,3,4,5322.23,12,0,1,0,0,1,0,1,1,3,5,,12,0,2,0,0,1,0,1,2,3,5,,12,0,2,1,0,1,0,1,3,3,5,15584.06,12,0,2,2,0,1,0,1,4,3,5,15139.74,12,0,2,3,0,1,0,1,5,3,5,9070.6299,12,0,2,4,0,1,0,1,6,3
608,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,3,7094.04,12,0,0,0,0,1,0,1,0,3,3,8893.8398,12,1,0,0,0,1,0,1,1,3,3,8567.5996,12,2,0,0,0,1,0,1,2,3
610,2,,11,0,0,0,0,1,0,0,0,2,5,5866.5298,11,0,0,0,0,1,0,1,0,3,5,14884.76,11,0,0,1,1,1,0,1,1,3,4,12870.18,11,0,0,2,0,1,0,1,2,3,4,13410.55,11,0,1,2,1,1,0,1,3,3,4,14149.29,11,0,2,2,0,1,0,1,4,3,4,14663.64,11,0,3,2,0,1,0,1,5,3
616,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,2,,13,0,0,0,0,1,0,0,0,2,4,16632.529,13,0,0,0,0,1,0,1,0,3,4,14127.4,13,0,1,0,0,1,0,1,1,3
618,1,,9,0,0,0,0,1,1,0,0,1,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,4,10906.78,12,0,0,0,0,1,0,1,0,3,4,13688.37,12,0,1,0,0,1,0,1,1,3,4,15812.05,12,0,2,0,1,1,0,1,2,3,4,17978.561,12,0,3,0,1,1,0,1,3,3
623,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,2,,16,0,0,0,0,1,0,0,0,2,1,,16,0,0,0,0,1,1,0,0,1,4,16563.141,17,0,0,0,0,1,0,1,0,3
624,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,2,,10,0,0,0,0,1,0,0,0,2,4,8397.2998,10,0,0,0,0,1,0,1,0,3,4,,10,0,1,0,0,1,0,1,1,3,4,19897.15,10,0,2,0,0,1,0,1,2,3
631,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,5,7816.7998,13,0,0,0,0,1,0,1,0,3,5,8073.1201,13,0,0,1,0,1,0,1,1,3,2,,13,0,0,2,0,1,0,0,2,2
632,1,,11,0,0,0,0,1,1,0,0,1,5,,12,0,0,0,0,1,0,1,0,3,2,,12,0,0,1,0,1,0,0,1,2,2,,12,0,0,1,0,1,0,0,1,2,4,7281.1001,12,0,0,1,0,1,0,1,1,3,4,12583.07,12,0,1,1,0,1,0,1,2,3,2,,12,0,2,1,0,1,0,0,3,2
638,2,,12,0,1,0,0,1,0,0,1,2,2,,12,0,1,0,0,1,0,0,1,2,4,11026.82,12,0,1,0,0,1,0,1,1,3,4,11013.89,12,0,2,0,,1,0,1,2,3,4,10483.9,12,0,3,0,0,1,0,1,3,3,3,9762.6396,12,0,4,0,0,1,0,1,4,3,4,9384.1396,12,1,4,0,0,1,0,1,5,3
642,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,2,,15,0,0,0,0,1,0,0,0,2,1,,15,0,0,0,0,1,1,0,0,1
650,1,,11,0,0,0,0,1,1,0,0,1,4,9917.2002,12,0,0,0,0,1,0,1,0,3,3,10634.53,12,0,1,0,0,1,0,1,1,3,4,10304.24,12,1,1,0,0,1,0,1,2,3,4,10514.13,12,1,2,0,0,1,0,1,3,3,4,10825.63,12,1,3,0,0,1,0,1,4,3,2,,12,1,4,0,0,1,0,0,5,2
657,5,6046.54,12,1,0,0,0,1,0,1,1,3,5,,12,1,0,1,0,1,0,1,2,3,2,,12,1,0,2,0,1,0,0,3,2,5,8993.4102,12,1,0,2,0,1,0,1,3,3,5,12138.56,12,1,0,3,0,1,0,1,4,3,5,13138.63,12,1,0,4,0,1,0,1,5,3,2,,12,1,0,5,0,1,0,0,6,2
660,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,3,12254.9,14,0,0,0,0,1,0,1,0,3,3,17006.699,14,1,0,0,0,1,0,1,1,3,3,23152.381,14,2,0,0,0,1,0,1,2,3,3,26820.67,14,3,0,0,0,1,0,1,3,3,3,26249.279,14,4,0,0,0,1,0,1,4,3
661,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,13984,12,0,0,0,0,1,0,1,0,3,4,13634.06,12,0,1,0,0,1,0,1,1,3
662,2,,10,0,0,0,0,1,0,0,0,2,1,,10,0,0,0,0,1,1,0,0,1,2,,11,0,0,0,0,1,0,0,0,2,5,12437.87,11,0,0,0,0,1,0,1,0,3,5,7254.2202,11,0,0,1,0,1,0,1,1,3,2,,11,0,0,2,0,1,0,0,2,2,2,,11,0,0,2,0,1,0,0,2,2
663,2,,10,0,1,0,0,1,0,0,1,2,2,,10,0,1,0,0,1,0,0,1,2,2,,10,0,1,0,0,1,0,0,1,2,3,8465.5195,10,0,1,0,0,1,0,1,1,3,3,8654.0195,10,1,1,0,0,1,0,1,2,3,3,12633.3,10,2,1,0,0,1,0,1,3,3,3,12760.16,10,3,1,0,0,1,0,1,4,3
665,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,6222.7798,12,0,0,0,0,1,0,1,0,3
667,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,2,,14,0,0,0,0,1,0,0,0,2,1,,14,0,0,0,0,1,1,0,0,1,2,,15,0,0,0,0,1,0,0,0,2,4,19202.619,15,0,0,0,0,1,0,1,0,3,4,16079.79,15,0,1,0,1,1,0,1,1,3
673,2,,8,0,0,0,0,1,0,0,0,2,4,21474.439,8,0,0,0,0,1,0,1,0,3,2,,8,0,1,0,0,1,0,0,1,2,4,,8,0,1,0,0,1,0,1,1,3,4,14562.67,8,0,2,0,0,1,0,1,2,3,2,,8,0,3,0,0,1,0,0,3,2,4,4874.8799,8,0,3,0,0,1,0,1,3,3
674,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,4,8705.5898,12,0,0,0,1,1,0,1,0,3,4,11431.36,12,0,1,0,1,1,0,1,1,3,4,12056.48,12,0,2,0,1,1,0,1,2,3,3,12649.96,12,0,3,0,1,1,0,1,3,3,4,9496.2695,12,1,3,0,1,1,0,1,4,3
681,1,,13,0,0,0,0,1,1,0,0,1,5,3919.6799,14,0,0,0,0,1,0,1,0,3,5,3305.8999,14,0,0,1,0,1,0,1,1,3,1,,14,0,0,2,0,1,1,0,2,1,1,,15,0,0,2,0,1,1,0,2,1,2,,16,0,0,2,0,1,0,0,2,2,1,,16,0,0,2,0,1,1,0,2,1
683,4,9901.71,12,0,0,0,0,1,0,1,0,3,4,10706.4,12,0,1,0,0,1,0,1,1,3,4,10898.05,12,0,2,0,0,1,0,1,2,3,4,11666.77,12,0,3,0,0,1,0,1,3,3,4,12768.42,12,0,4,0,0,1,0,1,4,3,4,12751.16,12,0,5,0,1,1,0,1,5,3,4,24364.65,12,0,6,0,0,1,0,1,6,3
688,1,,9,0,0,0,0,1,1,0,0,1,1,,10,0,0,0,0,1,1,0,0,1,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,7538.6201,12,0,0,0,0,1,0,1,0,3,4,8082.8301,12,0,1,0,1,1,0,1,1,3
690,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,4,8041.4702,12,0,0,0,0,1,0,1,0,3,4,7185.8198,12,0,1,0,0,1,0,1,1,3,4,8579.79,12,0,2,0,0,1,0,1,2,3
692,2,,8,0,0,0,0,1,0,0,0,2,2,,8,0,0,0,0,1,0,0,0,2,2,,8,0,0,0,0,1,0,0,0,2,1,,8,0,0,0,0,1,1,0,0,1,5,12587.08,9,0,0,0,0,1,0,1,0,3,2,,9,0,0,1,0,1,0,0,1,2,2,,9,0,0,1,0,1,0,0,1,2
697,2,,11,2,1,0,0,1,0,0,3,2,2,,11,2,1,0,0,1,0,0,3,2,2,,11,2,1,0,0,1,0,0,3,2,2,,11,2,1,0,0,1,0,0,3,2,4,,11,2,1,0,0,1,0,1,3,3,3,10091.4,11,2,2,0,0,1,0,1,4,3,4,16562.4,11,3,2,0,1,1,0,1,5,3
698,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,4,,11,0,0,0,0,1,0,1,0,3,4,,11,0,1,0,1,1,0,1,1,3,4,16431.721,11,0,2,0,1,1,0,1,2,3,4,54362.102,11,0,3,0,0,1,0,1,3,3
701,2,,9,0,2,1,0,1,0,0,3,2,2,,9,0,2,1,0,1,0,0,3,2,2,,9,0,2,1,0,1,0,0,3,2,2,,9,0,2,1,0,1,0,0,3,2,2,,9,0,2,1,0,1,0,0,3,2,4,23568.779,9,0,2,1,0,1,0,1,3,3,2,,9,0,3,1,0,1,0,0,4,2
702,2,,10,0,1,0,0,1,0,0,1,2,2,,10,0,1,0,0,1,0,0,1,2,4,7761.2798,10,0,1,0,0,1,0,1,1,3,4,6380.1602,10,0,2,0,0,1,0,1,2,3,4,11194.39,10,0,3,0,1,1,0,1,3,3,5,8092.4102,10,0,4,0,0,1,0,1,4,3,3,11549.57,10,0,4,1,0,1,0,1,5,3
706,1,,13,0,0,0,0,1,1,0,0,1,5,14174.32,14,0,0,0,0,1,0,1,0,3,1,,14,0,0,1,0,1,1,0,1,1,1,,15,0,0,1,0,1,1,0,1,1,5,19264.32,16,0,0,1,0,1,0,1,1,3,3,41988.031,16,0,0,2,0,1,0,1,2,3,3,21078.98,16,1,0,2,0,1,0,1,3,3
708,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,3,12164.53,12,0,0,0,0,1,0,1,0,3,2,,12,1,0,0,0,1,0,0,1,2
713,3,21986.119,10,0,1,0,0,1,0,1,1,3,4,21336.58,10,1,1,0,1,1,0,1,2,3,5,10162.09,10,1,2,0,0,1,0,1,3,3,5,15702.73,10,1,2,1,0,1,0,1,4,3,5,11532.29,10,1,2,2,0,1,0,1,5,3,3,16411.16,10,1,2,3,0,1,0,1,6,3,5,9142.8203,10,2,2,3,0,1,0,1,7,3
714,4,10536.64,12,0,0,0,0,1,0,1,0,3,4,11400.13,12,0,1,0,0,1,0,1,1,3,1,,12,0,2,0,0,1,1,0,2,1,1,,13,0,2,0,0,1,1,0,2,1,1,,14,0,2,0,0,1,1,0,2,1,,,15,0,2,0,,1,0,0,2,,,,15,0,2,0,,1,0,0,2,
731,5,8212.9902,10,0,0,0,0,1,0,1,0,3,2,,10,0,0,1,0,1,0,0,1,2,2,,10,0,0,1,0,1,0,0,1,2,2,,10,0,0,1,0,1,0,0,1,2,5,7164.9199,10,0,0,1,0,1,0,1,1,3,2,,10,0,0,2,0,1,0,0,2,2,5,8531.04,10,0,0,2,0,1,0,1,2,3
733,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2,3,,12,0,0,0,0,1,0,1,0,3,2,,12,1,0,0,0,1,0,0,1,2,2,,12,1,0,0,0,1,0,0,1,2
739,2,,12,0,0,0,0,1,0,0,0,2,1,,12,0,0,0,0,1,1,0,0,1,2,,13,0,0,0,0,1,0,0,0,2,1,,13,0,0,0,0,1,1,0,0,1,2,,14,0,0,0,0,1,0,0,0,2,2,,14,0,0,0,0,1,0,0,0,2,4,16458.131,14,0,0,0,0,1,0,1,0,3
741,4,826.92999,12,0,0,0,0,1,0,1,0,3,3,9848.7402,12,0,1,0,0,1,0,1,1,3,2,,12,1,1,0,0,1,0,0,2,2,5,6287.6201,12,1,1,0,0,1,0,1,2,3,2,,12,1,1,1,0,1,0,0,3,2,2,,12,1,1,1,0,1,0,0,3,2,2,,12,1,1,1,0,1,0,0,3,2
749,1,,11,0,0,0,0,1,1,0,0,1,1,,12,0,0,0,0,1,1,0,0,1,1,,13,0,0,0,0,1,1,0,0,1,1,,14,0,0,0,0,1,1,0,0,1,1,,15,0,0,0,0,1,1,0,0,1,2,,16,0,0,0,0,1,0,0,0,2,2,,16,0,0,0,0,1,0,0,0,2
754,2,,10,0,0,0,0,1,0,0,0,2,1,,10,0,0,0,0,1,1,0,0,1,2,,11,0,0,0,0,1,0,0,0,2,2,,11,0,0,0,0,1,0,0,0,2,1,,11,0,0,0,0,1,1,0,0,1,2,,12,0,0,0,0,1,0,0,0,2,2,,12,0,0,0,0,1,0,0,0,2
